scenario,pctExpungement,seller_prosecution_culture,prosecution_culture_v,prosecution_culture_s,trafficker_exposure,geographic_csw_normalization,crim_record_obstacle,em_services_capacity,st_services_capacity,lt_services_capacity,buyer_prosecution_culture,csw_acceptance,TotalTSS,TotalSS,TotalYouthTSS,pctSSCrimRecord,pctExitedCrimRecord,TotalNonTraffickedSS,pctTraffickedVsNontrafficked,EmServicesAdult,STServicesAdult,LTServicesAdult,Traffickers,Buyers,demand,cost
112,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,12806.27071,15027.87159,1777.160707,0.44090171,0.44090171,2221.600874,0.852167963,1000,230.7692308,96,2787.590225,22687.12871,220201.2712,183.1607273
113,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,13306.01022,15528.20437,1815.628885,0.452543942,0.452543942,2222.194154,0.856893038,1000,230.7692308,96,2866.024115,23042.35995,223649.1457,180.0346167
114,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,13792.69678,16021.17844,1847.871388,0.463480231,0.463480231,2228.481666,0.860904011,1000,230.7692308,96,2941.936047,23386.20966,226986.5509,177.0988256
115,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,14253.94722,16490.30271,1884.085013,0.472026964,0.472026964,2236.355484,0.8643836,1000,230.7692308,96,3015.752245,23707.66049,230106.5527,174.4256585
116,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,14720.49063,16967.92442,1925.746096,0.481232203,0.481232203,2247.433786,0.867548103,1000,230.7692308,96,3087.28797,24030.25208,233237.6267,171.8224493
117,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,15173.81436,17435.58827,1960.513063,0.489809134,0.489809134,2261.773915,0.870278314,1000,230.7692308,96,3156.915984,24341.18482,236255.5398,169.3773793
118,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,15616.93556,17895.13678,1993.555503,0.497814655,0.497814655,2278.201222,0.872691601,1000,230.7692308,96,3224.767552,24642.2354,239177.5368,167.0688101
119,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,16049.91857,18346.09772,2025.515826,0.505236721,0.505236721,2296.179147,0.874841005,1000,230.7692308,96,3290.977852,24933.48839,242004.4383,164.8882245
120,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,16474.14708,18789.62192,2056.508905,0.512205736,0.512205736,2315.47484,0.876768418,1000,230.7692308,96,3355.649512,25216.07959,244747.2685,162.8207778
121,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,16888.89612,19224.57672,2086.856388,0.518649081,0.518649081,2335.6806,0.878505486,1000,230.7692308,96,3418.897133,25489.58924,247401.9531,160.8630691
122,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,17296.80603,19653.69355,2116.218071,0.524815925,0.524815925,2356.887518,0.880079156,1000,230.7692308,96,3480.784453,25756.09751,249988.6824,158.9959935
123,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,17695.99037,20074.61122,2145.122484,0.530523126,0.530523126,2378.620853,0.881510988,1000,230.7692308,96,3541.418787,26014.33652,252495.1503,157.2229392
124,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,18087.92511,20488.82237,2173.399006,0.535906118,0.535906118,2400.897257,0.882819168,1000,230.7692308,96,3600.85995,26265.51677,254933.1057,155.5318195
125,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,18474.16333,20897.95135,2200.777005,0.541100899,0.541100899,2423.788019,0.884017913,1000,230.7692308,96,3659.160585,26510.87422,257314.5452,153.9113457
126,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,18852.69113,21299.54816,2227.888964,0.545919027,0.545919027,2446.857036,0.885121646,1000,230.7692308,96,3716.406718,26749.0697,259626.4706,152.3661843
127,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,19224.95536,21695.15317,2254.483728,0.55048724,0.55048724,2470.19781,0.886140568,1000,230.7692308,96,3772.640312,26981.25582,261880.069,150.8862757
128,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,19591.24138,22084.99015,2280.59032,0.554825515,0.554825515,2493.748769,0.887083999,1000,230.7692308,96,3827.911549,27207.73772,264078.3023,149.4670705
129,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,19951.81447,22469.27279,2306.235056,0.558951768,0.558951768,2517.458312,0.887959956,1000,230.7692308,96,3882.266571,27428.79945,266223.9275,148.1044413
130,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,20306.92181,22848.2049,2331.441825,0.562882111,0.562882111,2541.283083,0.888775372,1000,230.7692308,96,3935.747924,27644.70561,268319.5126,146.7946354
131,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,20656.79383,23221.98034,2356.232484,0.566631055,0.566631055,2565.186515,0.889536272,1000,230.7692308,96,3988.394948,27855.70273,270367.4507,145.5342346
132,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,21001.64581,23590.78354,2380.627029,0.570211712,0.570211712,2589.137724,0.890247913,1000,230.7692308,96,4040.244104,28062.0208,272369.9739,144.3201184
133,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,21341.6791,23954.78964,2404.64388,0.573635946,0.573635946,2613.110545,0.890914903,1000,230.7692308,96,4091.329267,28263.87445,274329.1654,143.1494335
134,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,21677.08229,24314.16508,2428.300008,0.57691452,0.57691452,2637.082793,0.891541298,1000,230.7692308,96,4141.681973,28461.46428,276246.9723,142.0195652
135,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,22008.03228,24669.0679,2451.611129,0.58005722,0.58005722,2661.035625,0.892130678,1000,230.7692308,96,4191.331648,28654.97788,278125.2153,140.9281131
136,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,22334.69522,25019.64825,2474.591817,0.583072958,0.583072958,2684.953028,0.89268622,1000,230.7692308,96,4240.305796,28844.59093,279965.5996,139.8728695
137,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,22657.22741,25366.0488,2497.255624,0.585969874,0.585969874,2708.82139,0.893210747,1000,230.7692308,96,4288.630172,29030.4681,281769.7233,138.8518003
138,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,22975.77599,25708.40513,2519.615191,0.588755408,0.588755408,2732.629141,0.893706781,1000,230.7692308,96,4336.328937,29212.76389,283539.0863,137.8630281
139,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,23290.47977,26046.84623,2541.682312,0.591436383,0.591436383,2756.366458,0.894176576,1000,230.7692308,96,4383.424793,29391.62349,285275.0976,136.9048171
140,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,23601.46974,26381.49474,2563.468048,0.59401906,0.59401906,2780.025004,0.894622157,1000,230.7692308,96,4429.939101,29567.18339,286979.082,135.9755602
141,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,23908.86976,26712.46749,2584.982743,0.596509201,0.596509201,2803.597735,0.895045348,1000,230.7692308,96,4475.891995,29739.57214,288652.2872,135.0737663
142,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,24212.797,27039.87569,2606.236151,0.598912111,0.598912111,2827.078694,0.895447793,1000,230.7692308,96,4521.302474,29908.91085,290295.8887,134.1980507
143,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,24513.3625,27363.82539,2627.237409,0.601232691,0.601232691,2850.462889,0.895830979,1000,230.7692308,96,4566.188491,30075.31381,291910.9958,133.3471251
144,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,24810.67152,27684.41766,2647.99517,0.603475466,0.603475466,2873.746136,0.896196258,1000,230.7692308,96,4610.567035,30238.88892,293498.6559,132.5197894
145,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,25104.82406,28001.74903,2668.517565,0.605644633,0.605644633,2896.92497,0.896544856,1000,230.7692308,96,4654.454198,30399.73823,295059.8592,131.7149238
146,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,25395.91507,28315.9116,2688.812306,0.607744076,0.607744076,2919.996534,0.896877891,1000,230.7692308,96,4697.865243,30557.95825,296595.5428,130.9314825
147,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,25684.03493,28626.99343,2708.886676,0.609777408,0.609777408,2942.958507,0.897196382,1000,230.7692308,96,4740.814661,30713.64044,298106.5941,130.1684871
148,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,25969.26966,28935.07869,2728.747586,0.611747986,0.611747986,2965.809033,0.897501263,1000,230.7692308,96,4783.316226,30866.87148,299593.8546,129.4250215
149,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,26251.70125,29240.2479,2748.401588,0.613658937,0.613658937,2988.546655,0.897793389,1000,230.7692308,96,4825.383043,31017.73361,301058.1225,128.7002266
150,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,26531.40791,29542.57818,2767.854905,0.615513176,0.615513176,3011.17027,0.898073545,1000,230.7692308,96,4867.027591,31166.30497,302500.1561,127.9932959
151,0,0.05,0.2,0.1,0,0.1,0.6,2000,250,100,0.01,0.5,6796.478057,11024.40113,1166.298981,0.370045877,0.370045877,4227.923075,0.616494082,646.8285923,230.7692308,96,2249.339881,19573.68968,189982.232,215.4110569
152,0,0.05,0.2,0.1,0.020408163,0.1,0.6,2000,250,100,0.01,0.5,8293.114517,11537.53713,1279.112397,0.378402818,0.378402818,3244.42261,0.718794178,769.5243764,230.7692308,96,2239.885441,20004.01377,194158.9576,210.3557236
153,0,0.05,0.2,0.1,0.040816327,0.1,0.6,2000,250,100,0.01,0.5,9462.319136,12121.91908,1375.062922,0.392080091,0.392080091,2659.599948,0.780595801,861.1667808,230.7692308,96,2229.836027,20481.54823,198793.9071,204.9942606
154,0,0.05,0.2,0.1,0.06122449,0.1,0.6,2000,250,100,0.01,0.5,10432.97794,12716.96466,1454.377638,0.405979239,0.405979239,2283.986718,0.820398438,934.0459861,230.7692308,96,2220.297238,20955.05027,203389.7179,199.9196775
155,0,0.05,0.2,0.1,0.081632653,0.1,0.6,2000,250,100,0.01,0.5,11262.53934,13287.973,1519.776915,0.41851376,0.41851376,2025.433657,0.847573918,994.1836292,230.7692308,96,2211.720925,21398.12471,207690.1984,195.3742291
156,0,0.05,0.2,0.1,0.102040816,0.1,0.6,2000,250,100,0.01,0.5,12184.63123,14051.38498,1531.598987,0.451435274,0.451435274,1866.753749,0.86714806,1000,230.7692308,96,2201.032771,21974.46993,213284.2051,189.7359276
157,0,0.05,0.2,0.1,0.12244898,0.1,0.6,2000,250,100,0.01,0.5,13000.14179,14752.51409,1529.546123,0.481032529,0.481032529,1752.372298,0.881215345,1000,230.7692308,96,2191.903628,22488.78933,218276.1893,184.9482976
158,0,0.05,0.2,0.1,0.142857143,0.1,0.6,2000,250,100,0.01,0.5,13699.5984,15360.90613,1520.121705,0.504928529,0.504928529,1661.307729,0.891848325,1000,230.7692308,96,2184.433922,22924.07615,222501.0831,181.0611637
159,0,0.05,0.2,0.1,0.163265306,0.1,0.6,2000,250,100,0.01,0.5,14309.40784,15893.40319,1515.877679,0.524971032,0.524971032,1583.995341,0.900336302,1000,230.7692308,96,2178.232297,23297.44112,226124.9635,177.8449845
160,0,0.05,0.2,0.1,0.183673469,0.1,0.6,2000,250,100,0.01,0.5,14843.78302,16360.8242,1504.686923,0.542409101,0.542409101,1517.041187,0.907275992,1000,230.7692308,96,2173.018488,23619.54643,229251.3176,175.152635
161,0,0.05,0.2,0.1,0.204081633,0.1,0.6,2000,250,100,0.01,0.5,15313.23693,16770.52918,1491.289804,0.557433241,0.557433241,1457.292249,0.913103979,1000,230.7692308,96,2168.610562,23897.71643,231951.2356,172.886044
162,0,0.05,0.2,0.1,0.224489796,0.1,0.6,2000,250,100,0.01,0.5,15727.53996,17130.58311,1476.878815,0.570434744,0.570434744,1403.043151,0.918097175,1000,230.7692308,96,2164.85295,24139.07248,234293.8375,170.9616626
163,0,0.05,0.2,0.1,0.244897959,0.1,0.6,2000,250,100,0.01,0.5,16095.03287,17448.26406,1462.110195,0.581759149,0.581759149,1353.231196,0.922443219,1000,230.7692308,96,2161.622458,24349.68552,236338.0476,169.3134391
164,0,0.05,0.2,0.1,0.265306122,0.1,0.6,2000,250,100,0.01,0.5,16423.09932,17730.20737,1446.842531,0.591863362,0.591863362,1307.108046,0.926277904,1000,230.7692308,96,2158.821523,24534.84705,238135.2254,167.8880712
165,0,0.05,0.2,0.1,0.285714286,0.1,0.6,2000,250,100,0.01,0.5,16716.88051,17981.06559,1431.846587,0.600782221,0.600782221,1264.18508,0.929693539,1000,230.7692308,96,2156.377221,24698.21203,239720.8459,166.6481088
166,0,0.05,0.2,0.1,0.306122449,0.1,0.6,2000,250,100,0.01,0.5,16981.31478,18205.32757,1416.678101,0.608863251,0.608863251,1224.012789,0.932766231,1000,230.7692308,96,2154.230905,24843.20057,241128.1047,165.5614983
167,0,0.05,0.2,0.1,0.326530612,0.1,0.6,2000,250,100,0.01,0.5,17220.26684,18406.62869,1402.087858,0.616081722,0.616081722,1186.361841,0.935547032,1000,230.7692308,96,2152.333055,24972.49515,242383.038,164.6030909
168,0,0.05,0.2,0.1,0.346938776,0.1,0.6,2000,250,100,0.01,0.5,17437.11627,18588.07322,1387.862129,0.622626493,0.622626493,1150.956957,0.93808089,1000,230.7692308,96,2150.645895,25088.36805,243507.7003,163.7526502
169,0,0.05,0.2,0.1,0.367346939,0.1,0.6,2000,250,100,0.01,0.5,17634.20988,18751.7015,1373.592774,0.628675024,0.628675024,1117.491618,0.940405855,1000,230.7692308,96,2149.143354,25192.33081,244516.7628,162.9963838
170,0,0.05,0.2,0.1,0.387755102,0.1,0.6,2000,250,100,0.01,0.5,17814.67856,18900.64969,1360.144955,0.634146222,0.634146222,1085.971127,0.942543185,1000,230.7692308,96,2147.790705,25286.53312,245431.0904,162.3165701
171,0,0.05,0.2,0.1,0.408163265,0.1,0.6,2000,250,100,0.01,0.5,17979.42418,19035.45171,1346.682551,0.63924505,0.63924505,1056.027528,0.944523117,1000,230.7692308,96,2146.57832,25371.43059,246255.1053,161.7082097
172,0,0.05,0.2,0.1,0.428571429,0.1,0.6,2000,250,100,0.01,0.5,18131.6583,19159.4433,1334.08176,0.643898329,0.643898329,1027.784997,0.946356218,1000,230.7692308,96,2145.474197,25449.2404,247010.3274,161.1544263
173,0,0.05,0.2,0.1,0.448979592,0.1,0.6,2000,250,100,0.01,0.5,18270.99588,19271.821,1321.450033,0.648265565,0.648265565,1000.82512,0.948067953,1000,230.7692308,96,2144.480607,25519.50846,247692.3491,160.6570735
174,0,0.05,0.2,0.1,0.469387755,0.1,0.6,2000,250,100,0.01,0.5,18399.57732,19374.77155,1309.286331,0.652307427,0.652307427,975.1942349,0.949666801,1000,230.7692308,96,2143.576631,25583.67826,248315.1812,160.2052317
175,0,0.05,0.2,0.1,0.489795918,0.1,0.6,2000,250,100,0.01,0.5,18520.12328,19471.11924,1297.877456,0.656072079,0.656072079,950.9959611,0.951158639,1000,230.7692308,96,2142.739304,25643.59814,248896.7635,159.7858605
176,0,0.05,0.2,0.1,0.510204082,0.1,0.6,2000,250,100,0.01,0.5,18630.54665,19558.29018,1286.49579,0.659602718,0.659602718,927.7435288,0.952565203,1000,230.7692308,96,2141.983857,25697.63779,249421.2724,159.4089195
177,0,0.05,0.2,0.1,0.530612245,0.1,0.6,2000,250,100,0.01,0.5,18733.1607,19638.72396,1275.552293,0.662894875,0.662894875,905.5632628,0.953888895,1000,230.7692308,96,2141.290364,25747.37866,249904.0572,159.0633242
178,0,0.05,0.2,0.1,0.551020408,0.1,0.6,2000,250,100,0.01,0.5,18830.9509,19715.59531,1265.241133,0.666025893,0.666025893,884.6444077,0.955129714,1000,230.7692308,96,2140.635852,25794.86994,250365.0077,158.7353842
179,0,0.05,0.2,0.1,0.571428571,0.1,0.6,2000,250,100,0.01,0.5,18920.22496,19784.61851,1254.984281,0.668951456,0.668951456,864.3935509,0.95630982,1000,230.7692308,96,2140.046974,25837.37532,250777.5649,158.4422545
180,0,0.05,0.2,0.1,0.591836735,0.1,0.6,2000,250,100,0.01,0.5,19003.67997,19848.70074,1245.123243,0.671696186,0.671696186,845.0207694,0.957426898,1000,230.7692308,96,2139.502361,25876.76104,251159.8426,158.1714629
181,0,0.05,0.2,0.1,0.612244898,0.1,0.6,2000,250,100,0.01,0.5,19081.84005,19908.31225,1235.641364,0.674275828,0.674275828,826.4722019,0.958486074,1000,230.7692308,96,2138.997533,25913.33257,251514.8059,157.9207234
182,0,0.05,0.2,0.1,0.632653061,0.1,0.6,2000,250,100,0.01,0.5,19146.65946,19954.9775,1229.074454,0.67534232,0.67534232,808.3180407,0.959492911,1000,230.7692308,96,2138.566843,25941.4867,251788.0699,157.722597
183,0,0.05,0.2,0.1,0.653061224,0.1,0.6,2000,250,100,0.01,0.5,19215.72084,20007.05084,1220.62747,0.677541809,0.677541809,791.3300045,0.960447444,1000,230.7692308,96,2138.127396,25973.32634,252097.1054,157.5051637
184,0,0.05,0.2,0.1,0.673469388,0.1,0.6,2000,250,100,0.01,0.5,19280.76957,20055.79573,1212.479511,0.67962403,0.67962403,775.0261685,0.961356499,1000,230.7692308,96,2137.717338,26003.08862,252385.9781,157.3023962
185,0,0.05,0.2,0.1,0.693877551,0.1,0.6,2000,250,100,0.01,0.5,19342.13022,20101.49711,1204.616676,0.681598289,0.681598289,759.3668954,0.962223366,1000,230.7692308,96,2137.334021,26030.95571,252656.4561,157.1129595
186,0,0.05,0.2,0.1,0.714285714,0.1,0.6,2000,250,100,0.01,0.5,19400.09431,20144.4098,1197.0257,0.683472925,0.683472925,744.3154908,0.963051015,1000,230.7692308,96,2136.975092,26057.08997,252910.1153,156.9356696
187,0,0.05,0.2,0.1,0.734693878,0.1,0.6,2000,250,100,0.01,0.5,19454.92432,20184.76226,1189.693953,0.685255431,0.685255431,729.837939,0.963842133,1000,230.7692308,96,2136.638457,26081.63653,253148.3642,156.7694735
188,0,0.05,0.2,0.1,0.755102041,0.1,0.6,2000,250,100,0.01,0.5,19506.85712,20222.75978,1182.609433,0.686952562,0.686952562,715.9026661,0.964599161,1000,230.7692308,96,2136.322246,26104.72543,253372.465,156.6134319
189,0,0.05,0.2,0.1,0.775510204,0.1,0.6,2000,250,100,0.01,0.5,19556.10697,20258.5873,1175.760753,0.688570418,0.688570418,702.4803288,0.965324318,1000,230.7692308,96,2136.024781,26126.47348,253583.5516,156.4667046
190,0,0.05,0.2,0.1,0.795918367,0.1,0.6,2000,250,100,0.01,0.5,19602.86812,20292.41175,1169.137118,0.690114528,0.690114528,689.5436239,0.966019632,1000,230.7692308,96,2135.744561,26146.98587,253782.6449,156.328538
191,0,0.05,0.2,0.1,0.816326531,0.1,0.6,2000,250,100,0.01,0.5,19647.317,20324.38412,1162.728301,0.691589911,0.691589911,677.0671169,0.966686955,1000,230.7692308,96,2135.48023,26166.35752,253970.6661,156.1982546
192,0,0.05,0.2,0.1,0.836734694,0.1,0.6,2000,250,100,0.01,0.5,19689.61421,20354.64129,1156.52462,0.693001135,0.693001135,665.0270879,0.967327988,1000,230.7692308,96,2135.230567,26184.67426,254148.4484,156.0752439
193,0,0.05,0.2,0.1,0.857142857,0.1,0.6,2000,250,100,0.01,0.5,19729.9062,20383.30759,1150.516908,0.694352366,0.694352366,653.4013919,0.96794429,1000,230.7692308,96,2134.994469,26202.01392,254316.7471,155.9589544
194,0,0.05,0.2,0.1,0.87755102,0.1,0.6,2000,250,100,0.01,0.5,19768.33247,20410.46012,1144.575775,0.695730128,0.695730128,642.1276442,0.968539286,1000,230.7692308,96,2134.772405,26218.43849,254476.164,155.8491103
195,0,0.05,0.2,0.1,0.897959184,0.1,0.6,2000,250,100,0.01,0.5,19804.9874,20436.25696,1138.945055,0.696969318,0.696969318,631.2695624,0.969110314,1000,230.7692308,96,2134.56058,26234.01828,254627.3814,155.7448741
196,0,0.05,0.2,0.1,0.918367347,0.1,0.6,2000,250,100,0.01,0.5,19840.00687,20460.77461,1133.48584,0.698158993,0.698158993,620.7677465,0.969660594,1000,230.7692308,96,2134.359576,26248.81534,254771.0017,155.64599
197,0,0.05,0.2,0.1,0.93877551,0.1,0.6,2000,250,100,0.01,0.5,19873.49396,20484.09915,1128.190705,0.699302114,0.699302114,610.6051856,0.97019126,1000,230.7692308,96,2134.16864,26262.88315,254907.5439,155.5520834
198,0,0.05,0.2,0.1,0.959183673,0.1,0.6,2000,250,100,0.01,0.5,19905.54349,20506.30941,1123.052625,0.700401407,0.700401407,600.7659189,0.970703362,1000,230.7692308,96,2133.987084,26276.27061,255037.4825,155.4628124
199,0,0.05,0.2,0.1,0.979591837,0.1,0.6,2000,250,100,0.01,0.5,19936.24278,20527.47774,1118.064949,0.701459385,0.701459385,591.2349574,0.971197876,1000,230.7692308,96,2133.814282,26289.02253,255161.2527,155.3778647
200,0,0.05,0.2,0.1,1,0.1,0.6,2000,250,100,0.01,0.5,19965.67241,20547.67062,1113.221379,0.702478373,0.702478373,581.998212,0.971675709,1000,230.7692308,96,2133.649658,26301.18002,255279.2533,155.2969543
201,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,13430.3677,17145.39861,1630.698607,0.479219911,0.479219911,3715.030914,0.783321986,1000,230.7692308,96,2745.62355,29872.16157,289939.2002,211.3826622
202,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,13280.82876,16942.42282,1624.544765,0.475599643,0.475599643,3661.594062,0.783880139,1000,230.7692308,96,2726.442711,29491.05588,286240.1884,211.1859911
203,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,13129.20654,16736.86425,1622.27346,0.471523163,0.471523163,3607.657711,0.784448409,1000,230.7692308,96,2707.164208,29107.76193,282519.9373,211.0012463
204,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,12974.25559,16528.49984,1618.970389,0.467138453,0.467138453,3554.244247,0.784962684,1000,230.7692308,96,2687.783141,28722.0407,278776.127,210.829877
205,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,12818.22703,16319.42919,1614.509556,0.462678803,0.462678803,3501.202161,0.78545805,1000,230.7692308,96,2668.271668,28335.70288,275026.3322,210.6586641
206,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,12661.78895,16110.1492,1609.380722,0.458189476,0.458189476,3448.360245,0.785951067,1000,230.7692308,96,2648.621244,27949.18017,271274.7427,210.4843501
207,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,12503.58706,15899.2184,1604.603447,0.453462811,0.453462811,3395.631335,0.786427782,1000,230.7692308,96,2628.847629,27561.24752,267509.4684,210.3165245
208,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,12345.24781,15688.28749,1599.294764,0.448727047,0.448727047,3343.039677,0.786908566,1000,230.7692308,96,2608.926461,27173.31192,263744.1655,210.1441646
209,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,12186.04468,15476.60543,1593.900664,0.443874914,0.443874914,3290.560746,0.787384852,1000,230.7692308,96,2588.86423,26784.7349,259972.637,209.9722693
210,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,12025.99758,15264.19027,1588.415409,0.438906869,0.438906869,3238.192687,0.787856897,1000,230.7692308,96,2568.657369,26395.53287,256195.0421,209.8007146
